idParticiper , idTeam , idCompetition
50743,432,31
50744,981,23
50745,101,71
50746,375,45
50747,814,33
50748,1286,61
50749,1275,30
50750,174,67
50751,1206,79
50752,688,19
50753,69,0
50754,951,22
50755,107,62
50756,1480,15
50757,1230,6
50758,918,25
50759,595,44
50760,885,63
50761,1189,4
50762,1127,39
50763,597,33
50764,915,44
50765,92,40
50766,1299,38
50767,123,48
50768,812,56
50769,131,24
50770,25,54
50771,881,20
50772,640,17
50773,817,22
50774,582,49
50775,515,53
50776,446,62
50777,1403,13
50778,508,58
50779,1314,18
50780,1416,46
50781,955,66
50782,1070,48
50783,1504,23
50784,179,78
50785,1418,53
50786,290,25
50787,1454,70
50788,964,33
50789,773,31
50790,429,9
50791,805,47
50792,1203,55
50793,11,52
50794,1082,58
50795,890,41
50796,619,8
50797,700,48
50798,1027,3
50799,647,24
50800,1095,72
50801,533,74
50802,836,16
50803,822,50
50804,1096,51
50805,8,44
50806,407,8
50807,895,70
50808,309,44
50809,1170,66
50810,515,57
50811,571,6
50812,406,37
50813,922,35
50814,484,74
50815,889,31
50816,1176,51
50817,1067,33
50818,1477,15
50819,845,73
50820,1590,69
50821,878,9
50822,291,37
50823,75,4
50824,1473,39
50825,819,2
50826,177,50
50827,521,77
50828,1560,10
50829,1000,59
50830,1486,55
50831,161,40
50832,751,79
50833,1439,14
50834,1488,31
50835,44,20
50836,332,43
50837,332,33
50838,1020,31
50839,775,12
50840,772,1
50841,581,66
50842,266,22
50843,1361,18
50844,1474,61
50845,256,24
50846,1317,60
50847,427,4
50848,1344,5
50849,535,6
50850,553,20
50851,1270,57
50852,1420,24
50853,198,41
50854,35,75
50855,856,50
50856,1412,32
50857,363,39
50858,916,56
50859,1527,59
50860,793,33
50861,1221,79
50862,1326,28
50863,443,41
50864,719,9
50865,886,77
50866,916,33
50867,1552,58
50868,123,64
50869,193,36
50870,734,13
50871,161,58
50872,1219,39
50873,1227,20
50874,1298,78
50875,1118,74
50876,1249,27
50877,285,3
50878,1451,12
50879,1078,73
50880,928,16
50881,1528,54
50882,39,14
50883,1332,9
50884,982,43
50885,958,37
50886,1138,21
50887,892,70
50888,1362,17
50889,675,34
50890,173,29
50891,233,29
50892,992,57
50893,18,8
50894,718,63
50895,295,72
50896,353,32
50897,326,62
50898,47,77
50899,914,56
50900,505,46
50901,1098,52
50902,653,19
50903,1591,60
50904,1355,53
50905,447,51
50906,836,56
50907,1432,42
50908,1214,48
50909,598,63
50910,340,44
50911,804,50
50912,250,51
50913,1233,5
50914,223,42
50915,1346,32
50916,491,15
50917,1222,31
50918,295,5
50919,1159,24
50920,1020,28
50921,283,76
50922,1172,76
50923,1274,42
50924,1309,30
50925,906,10
50926,684,23
50927,1239,13
50928,1406,50
50929,286,14
50930,409,25
50931,1352,37
50932,977,0
50933,52,56
50934,422,46
50935,365,62
50936,779,72
50937,635,50
50938,1153,12
50939,341,64
50940,738,7
50941,52,15
50942,442,19
50943,962,43
50944,1360,1
50945,113,62
50946,1538,46
50947,745,10
50948,334,69
50949,1049,37
50950,749,34
50951,751,18
50952,345,30
50953,162,56
50954,816,12
50955,492,1
50956,1457,62
50957,86,1
50958,355,21
50959,427,65
50960,1556,67
50961,833,17
50962,1397,75
50963,1049,63
50964,206,8
50965,503,14
50966,507,9
50967,997,38
50968,973,24
50969,1340,48
50970,1541,59
50971,586,5
50972,268,74
50973,222,5
50974,9,76
50975,754,35
50976,739,42
50977,1334,29
50978,1235,37
50979,1269,58
50980,228,3
50981,614,60
50982,650,36
50983,785,54
50984,220,19
50985,348,55
50986,240,8
50987,818,19
50988,1362,26
50989,1231,34
50990,1568,33
50991,298,2
50992,69,58
50993,126,8
50994,528,68
50995,951,68
50996,1200,8
50997,630,34
50998,974,69
50999,1281,45
51000,199,25
51001,1226,78
51002,5,11
51003,410,18
51004,953,21
51005,90,57
51006,439,16
51007,830,27
51008,237,39
51009,654,53
51010,65,46
51011,83,49
51012,903,11
51013,730,68
51014,92,18
51015,871,64
51016,1442,30
51017,1466,42
51018,600,11
51019,1591,6
51020,148,1
51021,692,30
51022,480,11
51023,804,49
51024,559,22
51025,1370,72
51026,1594,37
51027,1149,37
51028,316,1
51029,647,36
51030,326,61
51031,1209,35
51032,1407,23
51033,927,46
51034,124,43
51035,1211,67
51036,1144,2
51037,721,4
51038,1584,55
51039,142,26
51040,990,42
51041,1084,1
51042,1135,58
51043,377,8
51044,472,15
51045,88,14
51046,90,31
51047,842,79
51048,1520,73
51049,1573,21
51050,133,11
51051,363,74
51052,1300,29
51053,884,44
51054,862,55
51055,1083,42
51056,583,18
51057,1091,43
51058,1486,44
51059,1508,30
51060,1511,69
51061,950,75
51062,247,6
51063,1496,8
51064,1195,50
51065,1566,8
51066,1398,53
51067,1109,79
51068,229,73
51069,1267,32
51070,224,71
51071,608,7
51072,703,74
51073,1051,34
51074,1350,47
51075,715,58
51076,1471,41
51077,1379,31
51078,1010,1
51079,240,50
51080,1412,74
51081,1218,76
51082,170,66
51083,1140,11
51084,392,21
51085,90,78
51086,1322,28
51087,1351,53
51088,541,50
51089,248,59
51090,1515,7
51091,1313,16
51092,114,14
51093,337,63
51094,736,1
51095,1220,62
51096,526,20
51097,261,4
51098,1461,7
51099,1342,69
51100,977,21
51101,1566,40
51102,592,73
51103,805,57
51104,1271,32
51105,527,59
51106,594,73
51107,602,5
51108,790,9
51109,822,45
51110,21,44
51111,9,51
51112,92,69
51113,604,68
51114,684,7
51115,485,31
51116,916,12
51117,881,35
51118,39,2
51119,494,39
51120,1055,6
51121,70,33
51122,58,11
51123,69,0
51124,675,3
51125,1515,20
51126,1073,50
51127,593,8
51128,769,71
51129,490,79
51130,114,29
51131,380,21
51132,1394,33
51133,1403,23
51134,866,1
51135,1220,30
51136,1317,63
51137,755,6
51138,266,68
51139,1505,13
51140,275,2
51141,637,22
51142,674,66
51143,1414,77
51144,575,76
51145,738,6
51146,456,37
51147,158,62
51148,1398,3
51149,3,35
51150,1095,59
51151,465,63
51152,1358,11
51153,1435,15
51154,1171,4
51155,702,35
51156,680,63
51157,447,30
51158,73,17
51159,640,28
51160,239,25
51161,1183,35
51162,945,6
51163,236,67
51164,23,37
51165,964,39
51166,573,71
51167,1358,13
51168,737,18
51169,1170,18
51170,201,78
51171,177,38
51172,211,32
51173,197,31
51174,539,51
51175,1430,58
51176,1410,2
51177,1525,44
51178,481,50
51179,633,22
51180,459,12
51181,467,7
51182,1591,56
51183,80,11
51184,1362,5
51185,1516,17
51186,544,54
51187,909,11
51188,139,54
51189,1187,31
51190,458,28
51191,1113,74
51192,1455,25
51193,312,35
51194,461,46
51195,665,13
51196,643,27
51197,645,39
51198,1514,19
51199,299,46
51200,599,59
51201,899,53
51202,1599,76
51203,365,17
51204,1532,47
51205,1200,16
51206,1203,74
51207,637,10
51208,1230,27
51209,744,9
51210,1409,43
51211,864,40
51212,853,56
51213,73,59
51214,80,10
51215,1528,41
51216,1091,71
51217,138,51
51218,240,33
51219,161,24
51220,1045,45
51221,124,33
51222,410,0
51223,1522,56
51224,1170,50
51225,779,38
51226,305,4
51227,315,9
51228,971,77
51229,188,36
51230,1349,0
51231,583,32
51232,538,73
51233,46,33
51234,780,39
51235,1305,51
51236,357,36
51237,1115,67
51238,872,78
51239,624,74
51240,345,58
51241,1493,52
51242,1126,47
51243,260,79
51244,1265,77
51245,139,15
51246,1083,1
51247,904,78
51248,430,0
51249,515,1
51250,1542,0
51251,1000,53
51252,478,38
51253,543,24
51254,1491,42
51255,138,69
51256,1239,40
51257,282,7
51258,1300,15
51259,975,78
51260,1274,76
51261,1482,32
51262,1447,1
51263,848,22
51264,1586,78
51265,925,7
51266,532,49
51267,1250,19
51268,1396,42
51269,862,21
51270,910,71
51271,404,27
51272,1471,31
51273,750,34
51274,1327,74
51275,558,27
51276,539,13
51277,141,10
51278,638,4
51279,434,29
51280,1115,39
51281,803,55
51282,1164,62
51283,692,64
51284,35,30
51285,1114,65
51286,1287,13
51287,1191,73
51288,770,68
51289,47,75
51290,291,47
51291,624,0
51292,178,12
51293,1563,55
51294,142,31
51295,1539,28
51296,293,50
51297,97,6
51298,976,74
51299,1026,41
51300,777,69
51301,910,28
51302,522,79
51303,1205,22
51304,835,19
51305,183,66
51306,1526,79
51307,1168,65
51308,435,64
51309,959,14
51310,107,44
51311,498,12
51312,244,31
51313,1232,28
51314,88,13
51315,674,27
51316,218,7
51317,671,72
51318,134,8
51319,1170,3
51320,244,31
51321,1322,49
51322,25,55
51323,1374,44
51324,1545,17
51325,187,56
51326,781,3
51327,203,16
51328,860,42
51329,99,62
51330,1338,75
51331,1418,57
51332,810,24
51333,513,25
51334,913,14
51335,1524,6
51336,1193,26
51337,571,62
51338,478,28
51339,589,6
51340,521,35
51341,1346,56
51342,70,72
51343,1410,58
51344,1012,7
51345,1103,31
51346,1480,56
51347,621,71
51348,846,44
51349,1386,66
51350,638,51
51351,781,17
51352,631,42
51353,1375,29
51354,1562,33
51355,1488,49
51356,1158,11
51357,648,34
51358,1259,47
51359,972,16
51360,1101,43
51361,1061,32
51362,639,64
51363,1238,66
51364,1339,27
51365,408,45
51366,1401,3
51367,1457,31
51368,1431,67
51369,894,55
51370,1083,10
51371,509,28
51372,1195,51
51373,1269,6
51374,588,47
51375,386,26
51376,1589,69
51377,385,68
51378,239,63
51379,212,13
51380,523,38
51381,1234,75
51382,1376,8
51383,1550,56
51384,672,5
51385,706,26
51386,342,42
51387,1369,33
51388,1279,52
51389,342,48
51390,514,70
51391,36,3
51392,716,22
51393,442,79
51394,524,1
51395,1130,7
51396,712,63
51397,327,26
51398,283,49
51399,1521,73
51400,459,7
51401,831,70
51402,971,78
51403,839,41
51404,74,70
51405,76,12
51406,1205,50
51407,517,22
51408,528,25
51409,1158,37
51410,1068,41
51411,142,68
51412,454,11
51413,1132,60
51414,956,33
51415,334,23
51416,1261,12
51417,1319,63
51418,1579,59
51419,1148,21
51420,479,29
51421,332,62
51422,890,55
51423,1434,24
51424,1172,18
51425,856,26
51426,483,75
51427,1201,73
51428,792,14
51429,819,71
51430,89,45
51431,1560,21
51432,1559,57
51433,944,10
51434,653,4
51435,620,60
51436,852,61
51437,1417,74
51438,932,42
51439,1238,60
51440,1515,36
51441,878,6
51442,443,76
51443,410,28
51444,1421,35
51445,1197,22
51446,880,14
51447,1482,5
51448,1423,14
51449,161,40
51450,897,3
51451,1176,67
51452,775,26
51453,151,28
51454,1313,4
51455,176,47
51456,1037,65
51457,170,2
51458,29,75
51459,361,66
51460,948,64
51461,1467,12
51462,1564,39
51463,449,72
51464,327,35
51465,1144,31
51466,1185,69
51467,931,29
51468,14,27
51469,23,17
51470,261,39
51471,1442,50
51472,392,75
51473,1561,28
51474,831,64
51475,1277,72
51476,112,22
51477,137,57
51478,1310,6
51479,667,3
51480,187,35
51481,380,22
51482,1226,30
51483,1166,72
51484,662,57
51485,1553,48
51486,904,35
51487,466,14
51488,1513,2
51489,1328,57
51490,1077,15
51491,908,1
51492,1496,75
51493,1100,34
51494,968,32
51495,972,26
51496,62,66
51497,1443,17
51498,1554,36
51499,205,23
51500,626,7
51501,762,12
51502,1342,76
51503,306,9
51504,1155,75
51505,1251,76
51506,723,28
51507,1225,64
51508,1405,51
51509,504,75
51510,1455,9
51511,1033,17
51512,484,5
51513,1183,53
51514,11,73
51515,468,16
51516,118,9
51517,1349,26
51518,635,54
51519,183,69
51520,171,56
51521,317,30
51522,1175,0
51523,744,66
51524,1463,58
51525,878,6
51526,601,57
51527,1506,27
51528,1094,75
51529,534,68
51530,1409,9
51531,286,37
51532,860,36
51533,1262,39
51534,550,14
51535,1181,21
51536,386,50
51537,394,70
51538,1299,66
51539,861,23
51540,1043,11
51541,103,20
51542,1091,7
51543,1187,19
51544,252,30
51545,1054,46
51546,37,10
51547,818,27
51548,254,38
51549,1326,41
51550,536,1
51551,530,73
51552,935,5
51553,1525,39
51554,1392,47
51555,201,3
51556,1308,74
51557,1143,48
51558,1135,61
51559,932,57
51560,914,77
51561,597,59
51562,268,48
51563,1071,51
51564,655,0
51565,1047,20
51566,1455,39
51567,888,4
51568,621,61
51569,291,37
51570,754,12
51571,1552,59
51572,1495,76
51573,642,79
51574,1569,32
51575,9,15
51576,1482,27
51577,1121,79
51578,314,32
51579,1016,16
51580,725,38
51581,205,11
51582,557,36
51583,1140,11
51584,216,46
51585,630,36
51586,989,12
51587,1237,4
51588,1352,4
51589,1452,52
51590,1117,51
51591,949,58
51592,1257,61
51593,1573,31
51594,564,30
51595,1010,40
51596,1234,28
51597,244,67
51598,857,60
51599,1257,16
51600,1516,13
51601,17,79
51602,1404,74
51603,1121,42
51604,1266,44
51605,259,46
51606,1436,36
51607,1108,6
51608,299,3
51609,522,22
51610,619,51
51611,730,2
51612,1017,27
51613,1354,48
51614,98,61
51615,1235,54
51616,986,29
51617,1138,61
51618,86,61
51619,203,8
51620,1094,19
51621,698,13
51622,178,60
51623,1592,65
51624,368,25
51625,295,3
51626,1216,39
51627,763,46
51628,516,14
51629,260,18
51630,1310,31
51631,1563,61
51632,40,0
51633,553,34
51634,1291,36
51635,143,59
51636,636,35
51637,1461,59
51638,345,41
51639,819,12
51640,732,10
51641,661,23
51642,185,3
51643,1166,67
51644,1050,76
51645,381,36
51646,1269,41
51647,852,68
51648,1542,48
51649,875,16
51650,110,53
51651,1120,25
51652,1192,64
51653,1576,11
51654,420,48
51655,1207,26
51656,258,57
51657,392,23
51658,1132,73
51659,9,67
51660,592,9
51661,742,59
51662,121,79
51663,1265,17
51664,1097,31
51665,235,43
51666,469,66
51667,178,4
51668,861,15
51669,518,49
51670,1574,21
51671,1401,31
51672,1334,11
51673,51,7
51674,939,30
51675,735,67
51676,1209,26
51677,694,58
51678,62,4
51679,38,7
51680,1028,4
51681,1563,5
51682,1304,66
51683,472,23
51684,137,13
51685,945,23
51686,425,54
51687,658,42
51688,1588,75
51689,543,63
51690,706,64
51691,261,8
51692,488,78
51693,364,67
51694,1086,25
51695,648,36
51696,1340,33
51697,1551,34
51698,1470,69
51699,197,75
51700,487,62
51701,370,68
51702,1505,32
51703,438,0
51704,322,24
51705,1075,60
51706,778,17
51707,680,37
51708,393,42
51709,94,23
51710,1182,28
51711,1594,52
51712,281,74
51713,435,61
51714,578,26
51715,286,47
51716,1011,74
51717,37,61
51718,32,64
51719,215,21
51720,1079,19
51721,1113,34
51722,1250,16
51723,697,78
51724,1194,73
51725,547,34
51726,245,16
51727,172,11
51728,240,44
51729,1164,26
51730,904,38
51731,1321,9
51732,849,19
51733,654,5
51734,842,13
51735,1530,76
51736,184,32
51737,1045,20
51738,814,30
51739,318,54
51740,238,48
51741,1087,53
51742,618,58
51743,1378,31
51744,419,58
51745,861,79
51746,307,45
51747,1064,12
51748,165,77
51749,367,33
51750,194,74
51751,355,74
51752,999,20
51753,875,8
51754,81,66
51755,1145,17
51756,379,19
51757,695,23
51758,1566,15
51759,31,67
51760,471,40
51761,798,78
51762,1306,4
51763,735,54
51764,1521,70
51765,835,36
51766,554,47
51767,1092,59
51768,71,35
51769,705,57
51770,712,72
51771,687,57
51772,358,76
51773,876,5
51774,1080,34
51775,52,5
51776,1529,74
51777,1580,40
51778,1569,44
51779,1372,46
51780,1391,17
51781,1530,1
51782,456,78
51783,865,14
51784,1145,62
51785,1057,51
51786,793,59
51787,1199,70
51788,1418,41
51789,445,63
51790,1118,79
51791,741,51
51792,1237,35
51793,1086,47
51794,1349,48
51795,1041,61
51796,211,22
51797,1446,38
51798,989,15
51799,1015,36
51800,826,58
51801,1222,3
51802,89,69
51803,970,35
51804,262,75
51805,5,12
51806,651,8
51807,241,47
51808,1075,37
51809,24,69
51810,937,5
51811,259,23
51812,768,43
51813,1098,24
51814,1292,53
51815,266,67
51816,1581,57
51817,117,76
51818,300,26
51819,1284,22
51820,957,23
51821,455,49
51822,356,16
51823,924,29
51824,1397,38
51825,574,31
51826,1587,62
51827,437,31
51828,218,66
51829,875,12
51830,569,5
51831,863,61
51832,694,64
51833,1587,52
51834,821,45
51835,927,33
51836,532,79
51837,1224,49
51838,973,28
51839,363,48
51840,1151,25
51841,146,25
51842,777,51
51843,1251,22
51844,494,31
51845,1422,4
51846,251,8
51847,107,24
51848,1309,57
51849,967,63
51850,122,33
51851,433,20
51852,1106,15
51853,433,55
51854,1410,29
51855,345,16
51856,675,21
51857,499,32
51858,207,36
51859,729,63
51860,707,74
51861,804,24
51862,96,27
51863,892,29
51864,204,70
51865,1103,72
51866,1589,15
51867,349,48
51868,246,58
51869,303,36
51870,1426,22
51871,231,39
51872,221,68
51873,563,8
51874,1465,3
51875,1500,12
51876,254,42
51877,1147,42
51878,435,33
51879,650,51
51880,57,60
51881,88,77
51882,328,36
51883,1238,42
51884,1424,20
51885,143,57
51886,1345,77
51887,821,25
51888,934,70
51889,598,54
51890,748,68
51891,942,65
51892,1281,66
51893,981,32
51894,792,61
51895,793,63
51896,1416,31
51897,1190,17
51898,980,70
51899,1058,55
51900,326,48
51901,405,12
51902,1588,5
51903,262,26
51904,100,0
51905,1249,77
51906,396,43
51907,275,19
51908,434,7
51909,1272,60
51910,1074,5
51911,1196,51
51912,542,4
51913,126,9
51914,1279,39
51915,1027,74
51916,1082,50
51917,710,30
51918,782,65
51919,797,15
51920,634,21
51921,1173,13
51922,432,33
51923,1003,54
51924,72,65
51925,897,0
51926,365,72
51927,782,4
51928,584,65
51929,163,18
51930,1195,25
51931,373,65
51932,561,18
51933,1096,3
51934,1266,39
51935,442,22
51936,227,42
51937,1002,71
51938,585,25
51939,643,2
51940,1432,48
51941,489,68
51942,684,71
51943,958,17
51944,803,60
51945,785,2
51946,533,44
51947,419,22
51948,945,74
51949,1304,25
51950,885,18
51951,1143,50
51952,969,23
51953,990,5
51954,313,24
51955,773,10
51956,1037,50
51957,940,5
51958,71,63
51959,100,36
51960,825,60
51961,1463,71
51962,1024,40
51963,1590,41
51964,481,56
51965,733,62
51966,830,23
51967,484,21
51968,1332,11
51969,549,76
51970,916,67
51971,484,2
51972,1341,60
51973,320,7
51974,211,35
51975,117,48
51976,478,36
51977,1228,55
51978,1537,49
51979,1504,0
51980,340,63
51981,205,38
51982,1505,42
51983,246,35
51984,824,57
51985,435,30
51986,239,44
51987,22,47
51988,826,50
51989,1112,78
51990,739,55
51991,421,10
51992,614,58
51993,1153,69
51994,1451,76
51995,1557,60
51996,672,36
51997,666,69
51998,1138,0
51999,33,17
52000,681,55
52001,102,32
52002,297,47
52003,1194,72
52004,1477,15
52005,1352,24
52006,862,49
52007,272,46
52008,533,62
52009,805,3
52010,1348,41
52011,820,10
52012,1035,28
52013,1426,52
52014,1144,73
52015,1265,64
52016,530,3
52017,1023,33
52018,1218,54
52019,1308,39
52020,1503,16
52021,1397,31
52022,1172,3
52023,1026,54
52024,752,19
52025,344,41
52026,650,25
52027,43,24
52028,207,74
52029,1188,40
52030,490,34
52031,219,24
52032,206,26
52033,1522,60
52034,675,73
52035,333,21
52036,843,38
52037,1329,49
52038,1231,27
52039,824,14
52040,491,21
52041,238,26
52042,1202,56
52043,1036,55
52044,735,15
52045,335,10
52046,506,34
52047,691,18
52048,36,48
52049,145,53
52050,831,11
52051,1234,70
52052,252,36
52053,1423,35
52054,194,75
52055,1287,75
52056,120,24
52057,700,29
52058,1199,8
52059,42,75
52060,175,15
52061,165,78
52062,284,28
52063,1358,35
52064,773,74
52065,1265,34
52066,1418,66
52067,1470,31
52068,679,62
52069,738,41
52070,993,25
52071,578,0
52072,523,66
52073,84,21
52074,821,79
52075,1113,41
52076,1330,45
52077,1275,55
52078,709,38
52079,319,13
52080,1064,12
52081,1126,45
52082,1421,63
52083,265,35
52084,1446,11
52085,427,67
52086,357,40
52087,1477,48
52088,393,30
52089,1023,22
52090,158,72
52091,1272,79
52092,83,76
52093,546,21
52094,554,1
52095,715,21
52096,584,50
52097,694,12
52098,684,46
52099,871,49
52100,444,25
52101,446,62
52102,699,51
52103,699,77
52104,1432,51
52105,416,75
52106,1183,64
52107,628,27
52108,722,43
52109,803,10
52110,659,60
52111,579,74
52112,376,39
52113,1393,45
52114,769,11
52115,218,16
52116,1253,55
52117,1430,49
52118,968,25
52119,1198,79
52120,74,52
52121,830,13
52122,1145,78
52123,822,66
52124,1190,4
52125,1082,0
52126,21,26
52127,1257,78
52128,1230,50
52129,955,52
52130,976,39
52131,1412,35
52132,1381,40
52133,1173,15
52134,657,60
52135,1026,11
52136,1572,54
52137,637,79
52138,111,22
52139,1249,71
52140,851,73
52141,267,27
52142,1013,63
52143,1187,7
52144,269,39
52145,185,70
52146,478,9
52147,265,32
52148,896,15
52149,225,29
52150,1305,17
52151,1306,52
52152,682,28
52153,641,21
52154,1029,78
52155,474,48
52156,93,48
52157,186,16
52158,886,48
52159,1107,71
52160,763,58
52161,1527,42
52162,1305,15
52163,1044,7
52164,600,66
52165,1430,49
52166,1388,1
52167,1484,58
52168,1203,38
52169,963,66
52170,1360,12
52171,63,74
52172,1400,2
52173,1175,64
52174,474,14
52175,46,25
52176,105,62
52177,1418,61
52178,775,9
52179,466,59
52180,1167,36
52181,488,45
52182,1023,65
52183,737,55
52184,1089,2
52185,1437,41
52186,724,27
52187,1096,68
52188,1243,54
52189,684,73
52190,130,47
52191,752,13
52192,841,79
52193,624,9
52194,559,39
52195,570,13
52196,1403,34
52197,675,4
52198,553,61
52199,1541,35
52200,560,3
52201,86,44
52202,1580,64
52203,613,31
52204,45,7
52205,947,63
52206,156,79
52207,363,2
52208,708,40
52209,767,50
52210,1348,11
52211,1057,18
52212,720,48
52213,1435,26
52214,543,25
52215,716,51
52216,181,44
52217,1344,46
52218,845,78
52219,618,46
52220,290,58
52221,768,38
52222,346,0
52223,755,61
52224,16,75
52225,1546,30
52226,1532,27
52227,1178,12
52228,1345,49
52229,676,35
52230,84,73
52231,523,42
52232,1476,1
52233,240,52
52234,1577,72
52235,1068,53
52236,1517,2
52237,553,34
52238,1330,72
52239,1502,1
52240,863,28
52241,77,58
52242,260,66
52243,1132,14
52244,669,23
52245,5,38
52246,387,31
52247,17,60
52248,225,5
52249,214,39
52250,1203,15
52251,501,5
52252,934,12
52253,1312,21
52254,1500,77
52255,1322,31
52256,1163,14
52257,759,65
52258,1349,64
52259,1298,6
52260,210,20
52261,29,69
52262,1593,37
52263,547,36
52264,798,3
52265,650,70
52266,965,72
52267,36,72
52268,501,40
52269,228,52
52270,1591,42
52271,365,0
52272,894,29
52273,134,54
52274,608,73
52275,1514,17
52276,1154,20
52277,1277,1
52278,1491,77
52279,984,43
52280,367,8
52281,5,16
52282,163,6
52283,6,23
52284,1168,65
52285,16,74
52286,1000,33
52287,1365,58
52288,278,30
52289,127,0
52290,1530,50
52291,1592,33
52292,210,58
52293,486,13
52294,500,25
52295,1140,69
52296,1015,9
52297,1420,22
52298,754,31
52299,353,38
52300,1308,9
52301,1512,42
52302,1554,55
52303,422,49
52304,56,20
52305,612,17
52306,1591,47
52307,448,12
52308,420,26
52309,1502,14
52310,704,62
52311,443,38
52312,348,9
52313,1122,15
52314,469,21
52315,1079,42
52316,189,70
52317,1264,9
52318,218,0
52319,1060,26
52320,200,19
52321,12,62
52322,755,47
52323,647,53
52324,1134,0
52325,927,13
52326,994,53
52327,773,8
52328,652,77
52329,1574,58
52330,860,61
52331,25,51
52332,493,69
52333,561,29
52334,111,61
52335,306,30
52336,934,1
52337,1377,74
52338,459,6
52339,1460,41
52340,912,72
52341,1193,32
52342,1025,65
52343,947,63
52344,6,8
52345,1230,39
52346,1541,68
52347,1588,37
52348,356,44
52349,1512,31
52350,1516,76
52351,1199,25
52352,1417,54
52353,286,20
52354,1006,34
52355,1167,5
52356,1429,35
52357,685,30
52358,1252,24
52359,111,59
52360,1003,44
52361,354,58
52362,586,27
52363,1374,24
52364,1584,49
52365,410,52
52366,830,32
52367,1116,3
52368,1353,45
52369,1289,63
52370,190,40
52371,1370,60
52372,1057,39
52373,623,73
52374,750,30
52375,1534,63
52376,480,76
52377,932,42
52378,1295,69
52379,860,64
52380,436,72
52381,1549,2
52382,1161,12
52383,1469,15
52384,1227,12
52385,164,79
52386,545,43
52387,1115,3
52388,151,22
52389,1459,55
52390,835,37
52391,994,48
52392,1544,46
52393,1305,8
52394,1144,70
52395,241,3
52396,1365,36
52397,131,61
52398,816,36
52399,1430,50
52400,883,21
52401,80,8
52402,108,15
52403,1455,28
52404,953,1
52405,848,12
52406,591,3
52407,471,28
52408,959,56
52409,111,30
52410,1505,32
52411,1079,64
52412,149,51
52413,329,67
52414,980,54
52415,1383,6
52416,1265,47
52417,1348,48
52418,946,21
52419,493,61
52420,453,65
52421,210,48
52422,737,33
52423,373,54
52424,58,59
52425,1070,59
52426,1568,31
52427,1368,70
52428,1013,21
52429,92,15
52430,137,37
52431,152,66
52432,788,5
52433,299,11
52434,527,45
52435,1183,0
52436,1263,70
52437,1012,62
52438,447,65
52439,133,12
52440,409,69
52441,1561,44
52442,832,0
52443,1225,0
52444,733,46
52445,1161,41
52446,277,39
52447,852,26
52448,835,51
52449,1592,27
52450,791,25
52451,59,73
52452,1034,69
52453,425,59
52454,1341,55
52455,571,64
52456,621,8
52457,742,68
52458,149,40
52459,1277,50
52460,33,67
52461,707,66
52462,202,34
52463,273,35
52464,722,29
52465,1568,68
52466,30,14
52467,308,45
52468,811,33
52469,486,11
52470,622,39
52471,652,56
52472,844,42
52473,1030,56
52474,307,59
52475,168,15
52476,787,55
52477,1407,33
52478,893,72
52479,450,18
52480,790,24
52481,1026,36
52482,821,15
52483,818,10
52484,286,39
52485,231,75
52486,858,28
52487,718,0
52488,1112,12
52489,1565,20
52490,175,75
52491,1176,27
52492,815,66
52493,175,44
52494,340,71
52495,389,45
52496,1044,68
52497,203,25
52498,1368,71
52499,267,65
52500,967,22
52501,1409,44
52502,1597,76
52503,1123,60
52504,922,68
52505,1346,15
52506,439,65
52507,648,30
52508,628,8
52509,1569,38
52510,877,75
52511,823,32
52512,11,35
52513,341,47
52514,118,73
52515,557,6
52516,296,33
52517,1077,35
52518,989,3
52519,43,60
52520,487,23
52521,1530,5
52522,989,13
52523,1077,11
52524,435,38
52525,0,47
52526,1445,18
52527,462,34
52528,654,71
52529,196,10
52530,1301,26
52531,252,30
52532,134,46
52533,615,36
52534,1599,38
52535,522,36
52536,833,56
52537,1513,73
52538,102,33
52539,1217,68
52540,626,79
52541,1134,44
52542,1409,62
52543,1133,38
52544,96,50
52545,1276,60
52546,312,46
52547,478,45
52548,1573,63
52549,1082,2
52550,1446,9
52551,1443,8
52552,1005,28
52553,1267,15
52554,1493,17
52555,208,14
52556,307,7
52557,656,64
52558,708,20
52559,953,47
52560,1350,42
52561,60,51
52562,223,28
52563,1086,47
52564,20,71
52565,410,29
52566,1526,58
52567,1462,21
52568,484,33
52569,585,4
52570,178,14
52571,395,4
52572,741,41
52573,1403,74
52574,458,36
52575,652,40
52576,1523,28
52577,1581,35
52578,79,27
52579,180,15
52580,549,11
52581,1382,6
52582,45,5
52583,997,55
52584,779,7
52585,886,11
52586,233,68
52587,494,67
52588,1455,70
52589,505,46
52590,1122,15
52591,1479,71
52592,982,76
52593,532,26
52594,1233,58
52595,1170,23
52596,1342,3
52597,1268,15
52598,1483,65
52599,89,27
52600,800,51
52601,1556,45
52602,251,13
52603,1492,14
52604,556,9
52605,309,70
52606,362,60
52607,162,42
52608,657,68
52609,356,79
52610,889,45
52611,1420,60
52612,372,35
52613,1337,62
52614,867,33
52615,391,38
52616,1397,72
52617,724,29
52618,1022,59
52619,112,71
52620,1584,71
52621,544,53
52622,1400,16
52623,79,68
52624,1591,39
52625,82,68
52626,539,56
52627,150,51
52628,858,79
52629,1257,71
52630,1419,58
52631,481,58
52632,289,74
52633,685,31
52634,1156,35
52635,950,68
52636,1037,19
52637,561,16
